order_id,user_id,product_id,product_name,quantity
2120,21,9,Socks,2
2120,21,2,Mouse,1
2120,21,4,Monitor,1
2120,21,5,Headphones,2
2121,236,6,Smartphone,1
2121,236,2,Mouse,1
2122,217,10,Backpack,1
2123,93,6,Smartphone,2
2123,93,9,Socks,2
2124,62,10,Backpack,2
2124,62,6,Smartphone,1
2124,62,8,Shoes,2
2125,3,4,Monitor,1
2126,13,8,Shoes,1
2127,126,9,Socks,1
2127,126,5,Headphones,2
2128,398,8,Shoes,1
2128,398,9,Socks,2
2128,398,4,Monitor,2
2128,398,7,Charger,1
2129,10,10,Backpack,2
2130,109,6,Smartphone,1
2130,109,7,Charger,2
2130,109,9,Socks,1
2130,109,2,Mouse,2
2131,256,1,Laptop,1
2131,256,8,Shoes,2
2131,256,6,Smartphone,2
2131,256,5,Headphones,1
2132,424,1,Laptop,1
2132,424,8,Shoes,2
2133,146,2,Mouse,1
2133,146,7,Charger,2
2133,146,8,Shoes,1
2134,431,5,Headphones,1
2134,431,8,Shoes,1
2135,15,2,Mouse,2
2135,15,5,Headphones,2
2135,15,7,Charger,2
2136,50,3,Keyboard,2
2136,50,2,Mouse,2
2137,248,3,Keyboard,2
2138,10,3,Keyboard,1
2139,466,9,Socks,1
2140,159,3,Keyboard,1
2141,107,4,Monitor,2
2141,107,7,Charger,1
2141,107,10,Backpack,1
2141,107,2,Mouse,2
2142,443,10,Backpack,2
2143,81,8,Shoes,2
2143,81,5,Headphones,1
2143,81,4,Monitor,1
2143,81,9,Socks,1
2144,221,8,Shoes,1
2144,221,10,Backpack,1
2144,221,1,Laptop,2
2144,221,4,Monitor,1
2145,218,8,Shoes,2
2145,218,2,Mouse,1
2145,218,7,Charger,1
2145,218,10,Backpack,1
2146,346,7,Charger,1
2146,346,6,Smartphone,1
2146,346,10,Backpack,1
2146,346,1,Laptop,2
2147,341,1,Laptop,2
2147,341,9,Socks,2
2147,341,6,Smartphone,1
2147,341,4,Monitor,2
2148,42,6,Smartphone,2
2148,42,1,Laptop,1
2148,42,9,Socks,2
2149,319,6,Smartphone,2
2150,67,9,Socks,1
2151,248,5,Headphones,1
2151,248,2,Mouse,2
2152,259,8,Shoes,2
2152,259,10,Backpack,2
2152,259,4,Monitor,1
2153,310,10,Backpack,2
2154,94,3,Keyboard,1
2154,94,4,Monitor,2
2155,59,6,Smartphone,1
2156,459,10,Backpack,1
2156,459,9,Socks,2
2157,340,8,Shoes,2
2158,91,4,Monitor,2
2158,91,2,Mouse,2
2158,91,6,Smartphone,1
2158,91,8,Shoes,2
2159,449,2,Mouse,1
2159,449,5,Headphones,1
2159,449,9,Socks,2
2159,449,7,Charger,2
2160,485,2,Mouse,1
2160,485,10,Backpack,1
2160,485,9,Socks,2
2160,485,8,Shoes,1
2161,378,6,Smartphone,1
2161,378,7,Charger,1
2161,378,10,Backpack,1
2162,238,6,Smartphone,1
2162,238,3,Keyboard,2
2162,238,2,Mouse,1
2163,433,9,Socks,2
2163,433,8,Shoes,2
2163,433,1,Laptop,2
2164,366,3,Keyboard,1
2164,366,4,Monitor,2
2164,366,9,Socks,1
2164,366,10,Backpack,1
2165,77,6,Smartphone,2
2165,77,7,Charger,1
2165,77,8,Shoes,2
2165,77,10,Backpack,2
2166,116,3,Keyboard,1
2166,116,1,Laptop,1
2167,290,2,Mouse,1
2167,290,7,Charger,1
2167,290,1,Laptop,2
2168,255,1,Laptop,2
2169,191,8,Shoes,1
2170,451,3,Keyboard,2
2170,451,7,Charger,2
2170,451,4,Monitor,2
2171,133,3,Keyboard,2
2171,133,7,Charger,2
2172,289,5,Headphones,2
2172,289,9,Socks,1
2173,479,9,Socks,1
2173,479,4,Monitor,2
2173,479,5,Headphones,2
2173,479,3,Keyboard,1
2174,297,1,Laptop,2
2174,297,10,Backpack,1
2174,297,7,Charger,2
2175,66,4,Monitor,2
2175,66,3,Keyboard,1
2175,66,7,Charger,1
2175,66,8,Shoes,2
2176,9,10,Backpack,2
2176,9,3,Keyboard,2
2176,9,4,Monitor,1
2176,9,1,Laptop,2
2177,122,2,Mouse,1
2177,122,9,Socks,2
2177,122,6,Smartphone,1
2178,357,10,Backpack,2
2178,357,1,Laptop,1
2179,13,4,Monitor,1
2180,64,4,Monitor,1
2181,426,7,Charger,2
2181,426,5,Headphones,1
2181,426,10,Backpack,1
2182,376,6,Smartphone,2
2182,376,3,Keyboard,1
2182,376,2,Mouse,1
2183,280,9,Socks,1
2183,280,1,Laptop,2
2184,36,5,Headphones,2
2184,36,4,Monitor,2
2184,36,10,Backpack,1
2185,467,7,Charger,2
2185,467,1,Laptop,2
2185,467,10,Backpack,1
2186,71,6,Smartphone,2
2186,71,3,Keyboard,2
2186,71,8,Shoes,2
2186,71,10,Backpack,2
2187,462,4,Monitor,2
2187,462,8,Shoes,1
2187,462,5,Headphones,2
2188,3,2,Mouse,1
2188,3,5,Headphones,1
2188,3,6,Smartphone,2
2189,52,4,Monitor,2
2189,52,3,Keyboard,2
2189,52,9,Socks,2
2189,52,8,Shoes,2
2190,397,8,Shoes,2
2190,397,2,Mouse,1
2191,285,3,Keyboard,2
2191,285,7,Charger,2
2192,60,8,Shoes,1
2192,60,9,Socks,2
2192,60,4,Monitor,1
2192,60,1,Laptop,2
2193,38,4,Monitor,1
2193,38,6,Smartphone,2
2193,38,3,Keyboard,2
2193,38,1,Laptop,2
2194,227,7,Charger,2
2194,227,8,Shoes,1
2195,249,6,Smartphone,1
2196,480,9,Socks,1
2196,480,10,Backpack,1
2197,120,1,Laptop,1
2197,120,9,Socks,1
2197,120,3,Keyboard,2
2198,393,7,Charger,2
2198,393,3,Keyboard,2
2199,257,8,Shoes,2
2200,316,8,Shoes,2
2201,132,6,Smartphone,1
2201,132,10,Backpack,2
2202,142,9,Socks,2
2202,142,6,Smartphone,2
2203,79,1,Laptop,2
2203,79,2,Mouse,2
2203,79,7,Charger,1
2203,79,4,Monitor,2
2204,449,6,Smartphone,1
2204,449,3,Keyboard,2
2204,449,10,Backpack,2
2204,449,5,Headphones,1
2205,321,5,Headphones,2
2205,321,10,Backpack,2
2205,321,1,Laptop,1
2205,321,8,Shoes,1
2206,81,9,Socks,2
2207,71,7,Charger,2
2207,71,3,Keyboard,1
2208,262,2,Mouse,1
2208,262,8,Shoes,2
2208,262,3,Keyboard,1
2208,262,4,Monitor,2
2209,442,7,Charger,2
2209,442,5,Headphones,2
2210,459,7,Charger,1
2211,474,3,Keyboard,2
2211,474,1,Laptop,2
2211,474,6,Smartphone,2
2212,180,8,Shoes,2
2212,180,3,Keyboard,1
2212,180,7,Charger,2
2212,180,6,Smartphone,1
2213,122,7,Charger,2
2214,56,5,Headphones,2
2214,56,7,Charger,2
2214,56,4,Monitor,1
2215,252,4,Monitor,2
2215,252,6,Smartphone,2
2215,252,3,Keyboard,2
2216,111,5,Headphones,1
2217,218,3,Keyboard,2
2217,218,2,Mouse,2
2218,116,1,Laptop,1
2219,111,1,Laptop,2
2219,111,5,Headphones,1
2220,407,7,Charger,2
2221,280,1,Laptop,1
2221,280,4,Monitor,1
2222,386,6,Smartphone,2
2222,386,1,Laptop,1
2222,386,8,Shoes,1
2223,471,5,Headphones,1
2223,471,6,Smartphone,2
2223,471,2,Mouse,1
2224,494,4,Monitor,2
2224,494,5,Headphones,1
2224,494,10,Backpack,1
2225,14,3,Keyboard,2
2225,14,6,Smartphone,1
2225,14,8,Shoes,1
2225,14,10,Backpack,1
2226,159,2,Mouse,2
2226,159,7,Charger,2
2227,465,1,Laptop,2
2227,465,3,Keyboard,1
2227,465,4,Monitor,2
2227,465,10,Backpack,1
2228,8,10,Backpack,2
2228,8,6,Smartphone,2
2228,8,4,Monitor,1
2228,8,9,Socks,1
2229,241,5,Headphones,2
2229,241,8,Shoes,1
2229,241,7,Charger,2
2230,294,9,Socks,1
2231,419,2,Mouse,2
2231,419,6,Smartphone,2
2231,419,7,Charger,2
2232,290,4,Monitor,2
2232,290,10,Backpack,2
2233,219,10,Backpack,1
2233,219,1,Laptop,1
2233,219,7,Charger,2
2234,310,5,Headphones,1
2234,310,1,Laptop,1
2235,258,5,Headphones,1
2235,258,4,Monitor,2
2236,296,7,Charger,1
2236,296,5,Headphones,1
2236,296,2,Mouse,1
2237,484,6,Smartphone,2
2238,495,4,Monitor,1
2238,495,10,Backpack,2
2238,495,5,Headphones,1
2238,495,6,Smartphone,1
2239,379,5,Headphones,2
2240,27,9,Socks,2
2240,27,10,Backpack,2
2241,71,3,Keyboard,2
2241,71,2,Mouse,2
2242,46,10,Backpack,2
2242,46,3,Keyboard,2
2242,46,1,Laptop,2
2242,46,4,Monitor,2
2243,178,6,Smartphone,2
2243,178,1,Laptop,2
2243,178,7,Charger,2
2244,216,4,Monitor,1
2244,216,2,Mouse,1
2244,216,7,Charger,2
2244,216,10,Backpack,2
2245,83,3,Keyboard,2
2245,83,5,Headphones,2
2245,83,10,Backpack,1
2245,83,2,Mouse,1
2246,457,1,Laptop,2
2247,115,9,Socks,2
2247,115,2,Mouse,1
2247,115,8,Shoes,1
2247,115,5,Headphones,1
2248,13,7,Charger,1
2248,13,6,Smartphone,1
2249,275,1,Laptop,1
2249,275,5,Headphones,2
2249,275,9,Socks,1
2250,72,10,Backpack,1
2250,72,6,Smartphone,2
2250,72,3,Keyboard,2
2251,77,3,Keyboard,1
2251,77,9,Socks,2
2252,131,9,Socks,2
2253,493,1,Laptop,1
2254,428,5,Headphones,2
2254,428,6,Smartphone,1
2254,428,7,Charger,2
2255,147,6,Smartphone,2
2255,147,7,Charger,2
2256,85,3,Keyboard,2
2257,414,8,Shoes,2
2257,414,2,Mouse,1
2258,236,10,Backpack,1
2258,236,1,Laptop,2
2258,236,7,Charger,1
2259,361,6,Smartphone,1
2259,361,3,Keyboard,1
2259,361,9,Socks,1
2260,26,8,Shoes,1
2260,26,3,Keyboard,1
2260,26,7,Charger,1
2260,26,2,Mouse,2
2261,267,8,Shoes,1
2262,271,9,Socks,2
2262,271,4,Monitor,1
2262,271,5,Headphones,2
2262,271,1,Laptop,1
2263,13,6,Smartphone,2
2263,13,10,Backpack,2
2264,108,9,Socks,1
2265,358,10,Backpack,2
2265,358,3,Keyboard,1
2266,408,6,Smartphone,2
2266,408,9,Socks,1
2267,158,3,Keyboard,2
2267,158,8,Shoes,2
2268,78,6,Smartphone,1
2268,78,5,Headphones,2
2269,25,1,Laptop,2
2269,25,10,Backpack,1
2269,25,7,Charger,1
2270,291,5,Headphones,2
2270,291,3,Keyboard,2
2270,291,7,Charger,2
2270,291,4,Monitor,1
2271,92,2,Mouse,2
2271,92,8,Shoes,2
2271,92,9,Socks,1
2272,388,6,Smartphone,1
2272,388,4,Monitor,2
2273,126,3,Keyboard,2
2274,492,10,Backpack,1
2274,492,5,Headphones,2
2274,492,9,Socks,1
2274,492,6,Smartphone,1
2275,210,9,Socks,2
2275,210,3,Keyboard,2
2275,210,5,Headphones,2
2276,228,8,Shoes,2
2276,228,1,Laptop,2
2276,228,10,Backpack,2
2276,228,5,Headphones,1
2277,489,10,Backpack,2
2277,489,5,Headphones,1
2278,462,8,Shoes,2
2278,462,1,Laptop,2
2278,462,5,Headphones,2
2279,59,5,Headphones,1
2279,59,4,Monitor,1
2279,59,9,Socks,2
2279,59,1,Laptop,2
2280,12,10,Backpack,2
2280,12,8,Shoes,1
2280,12,4,Monitor,2
2281,425,8,Shoes,1
2282,352,4,Monitor,2
2282,352,5,Headphones,1
2282,352,7,Charger,2
2283,81,2,Mouse,1
2283,81,9,Socks,1
2284,94,1,Laptop,1
2285,500,7,Charger,2
2286,488,5,Headphones,1
2286,488,2,Mouse,2
2286,488,9,Socks,1
2287,233,9,Socks,1
2287,233,4,Monitor,1
2288,167,9,Socks,2
2289,399,1,Laptop,2
2289,399,7,Charger,1
2290,30,9,Socks,1
2291,145,8,Shoes,2
2292,113,4,Monitor,1
2292,113,6,Smartphone,1
2292,113,7,Charger,2
2292,113,8,Shoes,2
2293,403,9,Socks,2
2293,403,5,Headphones,2
2294,424,2,Mouse,1
2294,424,3,Keyboard,1
2294,424,7,Charger,2
2295,278,1,Laptop,2
2295,278,9,Socks,2
2295,278,8,Shoes,2
2295,278,7,Charger,1
2296,161,3,Keyboard,2
2296,161,10,Backpack,1
2296,161,5,Headphones,1
2296,161,6,Smartphone,2
2297,355,8,Shoes,2
2297,355,9,Socks,1
2297,355,1,Laptop,1
2297,355,2,Mouse,2
2298,220,3,Keyboard,2
2298,220,1,Laptop,1
2299,333,10,Backpack,1
2299,333,4,Monitor,1
2300,92,6,Smartphone,2
2300,92,5,Headphones,1
2300,92,3,Keyboard,2
2300,92,1,Laptop,2
2301,472,3,Keyboard,2
2301,472,9,Socks,1
2301,472,5,Headphones,1
2301,472,8,Shoes,2
2302,197,2,Mouse,1
2302,197,5,Headphones,2
2303,221,3,Keyboard,1
2304,345,6,Smartphone,2
2304,345,4,Monitor,2
2305,308,3,Keyboard,1
2305,308,1,Laptop,2
2305,308,4,Monitor,2
2306,112,4,Monitor,2
2307,73,9,Socks,2
2307,73,2,Mouse,1
2307,73,5,Headphones,2
2308,135,4,Monitor,2
2308,135,8,Shoes,2
2309,113,1,Laptop,1
2310,14,3,Keyboard,2
2310,14,8,Shoes,2
2310,14,1,Laptop,2
2310,14,2,Mouse,1
2311,257,4,Monitor,2
2312,498,5,Headphones,2
2312,498,3,Keyboard,1
2312,498,4,Monitor,2
2313,388,9,Socks,2
2313,388,6,Smartphone,1
2313,388,3,Keyboard,2
2314,411,8,Shoes,2
2314,411,6,Smartphone,1
2314,411,3,Keyboard,1
2314,411,2,Mouse,1
2315,269,7,Charger,1
2315,269,9,Socks,2
2315,269,10,Backpack,2
2315,269,2,Mouse,2
2316,312,9,Socks,2
2317,42,3,Keyboard,1
2317,42,8,Shoes,1
2317,42,9,Socks,1
2317,42,6,Smartphone,1
2318,430,2,Mouse,1
2318,430,6,Smartphone,1
2318,430,7,Charger,1
2318,430,4,Monitor,2
2319,154,7,Charger,1
2319,154,1,Laptop,1
2320,272,9,Socks,2
2320,272,7,Charger,2
2320,272,4,Monitor,2
2320,272,6,Smartphone,2
2321,73,3,Keyboard,1
2321,73,2,Mouse,1
2321,73,9,Socks,1
2321,73,4,Monitor,2
2322,321,3,Keyboard,2
2322,321,9,Socks,2
2323,240,5,Headphones,2
2323,240,1,Laptop,2
2323,240,8,Shoes,1
2324,395,2,Mouse,1
2324,395,1,Laptop,1
2325,456,6,Smartphone,2
2325,456,1,Laptop,2
2325,456,7,Charger,2
2325,456,5,Headphones,1
2326,452,2,Mouse,1
2327,498,1,Laptop,1
2327,498,3,Keyboard,2
2328,122,10,Backpack,2
2329,287,6,Smartphone,2
2329,287,2,Mouse,2
2330,79,3,Keyboard,2
2330,79,9,Socks,1
2330,79,5,Headphones,1
2331,210,5,Headphones,1
2331,210,1,Laptop,2
2331,210,3,Keyboard,2
2332,10,1,Laptop,1
2333,499,1,Laptop,2
2333,499,2,Mouse,1
2334,66,9,Socks,2
2335,338,6,Smartphone,1
2335,338,4,Monitor,1
2335,338,5,Headphones,2
2336,343,4,Monitor,2
2336,343,6,Smartphone,2
2336,343,1,Laptop,1
2336,343,2,Mouse,2
2337,236,1,Laptop,1
2337,236,3,Keyboard,2
2338,496,10,Backpack,2
2339,445,4,Monitor,2
2339,445,10,Backpack,2
2339,445,6,Smartphone,2
2339,445,1,Laptop,2
2340,45,10,Backpack,1
2340,45,4,Monitor,2
2341,419,2,Mouse,1
2341,419,5,Headphones,2
2342,42,6,Smartphone,1
2342,42,9,Socks,2
2343,478,7,Charger,2
2343,478,1,Laptop,1
2343,478,3,Keyboard,1
2343,478,5,Headphones,1
2344,472,1,Laptop,2
2344,472,7,Charger,2
2344,472,9,Socks,2
2344,472,5,Headphones,1
2345,277,5,Headphones,2
2345,277,6,Smartphone,1
2345,277,7,Charger,1
2345,277,1,Laptop,1
2346,8,8,Shoes,1
2347,211,5,Headphones,2
2348,387,7,Charger,2
2348,387,10,Backpack,1
2349,247,8,Shoes,1
2349,247,5,Headphones,2
2350,324,2,Mouse,1
2351,109,5,Headphones,2
2351,109,1,Laptop,2
2352,319,10,Backpack,2
2353,335,4,Monitor,1
2353,335,3,Keyboard,2
2353,335,10,Backpack,2
2353,335,6,Smartphone,2
2354,164,3,Keyboard,2
2355,271,4,Monitor,1
2356,452,5,Headphones,1
2356,452,1,Laptop,2
2356,452,10,Backpack,1
2356,452,7,Charger,1
2357,447,7,Charger,1
2357,447,2,Mouse,2
2357,447,10,Backpack,1
2357,447,9,Socks,2
2358,241,1,Laptop,2
2359,110,9,Socks,1
2359,110,1,Laptop,1
2359,110,2,Mouse,2
2359,110,10,Backpack,1
2360,207,5,Headphones,1
2361,484,2,Mouse,2
2361,484,3,Keyboard,2
2361,484,7,Charger,1
2362,367,6,Smartphone,1
2362,367,8,Shoes,1
2362,367,1,Laptop,2
2362,367,2,Mouse,2
2363,78,10,Backpack,1
2363,78,9,Socks,2
2364,405,5,Headphones,2
2364,405,3,Keyboard,1
2365,55,7,Charger,1
2365,55,9,Socks,2
2365,55,6,Smartphone,1
2365,55,5,Headphones,2
2366,480,9,Socks,2
2366,480,6,Smartphone,2
2366,480,3,Keyboard,1
2367,352,7,Charger,2
2367,352,2,Mouse,1
2368,65,8,Shoes,1
2368,65,3,Keyboard,2
2368,65,1,Laptop,2
2368,65,5,Headphones,1
2369,201,7,Charger,2
2369,201,1,Laptop,2
2369,201,10,Backpack,2
2370,86,2,Mouse,2
2370,86,8,Shoes,2
2370,86,3,Keyboard,1
2371,274,4,Monitor,2
2371,274,9,Socks,1
2371,274,7,Charger,1
2371,274,3,Keyboard,1
2372,412,7,Charger,1
2372,412,9,Socks,1
2372,412,1,Laptop,1
2372,412,3,Keyboard,1
2373,273,4,Monitor,2
2373,273,7,Charger,1
2373,273,9,Socks,2
2373,273,10,Backpack,2
2374,200,7,Charger,1
2374,200,4,Monitor,1
2374,200,1,Laptop,1
2375,301,1,Laptop,1
2375,301,9,Socks,2
2375,301,8,Shoes,1
2376,137,1,Laptop,2
2376,137,9,Socks,1
2376,137,4,Monitor,1
2376,137,2,Mouse,1
2377,233,3,Keyboard,1
2378,249,7,Charger,1
2378,249,2,Mouse,2
2378,249,10,Backpack,1
2378,249,6,Smartphone,2
2379,155,1,Laptop,1
2380,247,6,Smartphone,2
2380,247,1,Laptop,2
2380,247,8,Shoes,2
2381,294,1,Laptop,1
2382,213,7,Charger,1
2382,213,10,Backpack,2
2383,65,6,Smartphone,2
2383,65,5,Headphones,2
2384,191,4,Monitor,1
2384,191,6,Smartphone,1
2385,308,4,Monitor,1
2385,308,10,Backpack,1
2385,308,6,Smartphone,1
2386,98,4,Monitor,1
2386,98,5,Headphones,2
2387,317,5,Headphones,2
2388,266,5,Headphones,1
2388,266,7,Charger,1
2388,266,2,Mouse,2
2388,266,9,Socks,1
2389,193,2,Mouse,1
2389,193,10,Backpack,1
2390,103,6,Smartphone,1
2390,103,1,Laptop,1
2390,103,5,Headphones,2
2391,161,3,Keyboard,2
2391,161,4,Monitor,2
2392,468,7,Charger,2
2393,278,3,Keyboard,1
2393,278,7,Charger,1
2393,278,2,Mouse,2
2394,403,9,Socks,2
2395,121,9,Socks,2
2395,121,7,Charger,1
2395,121,5,Headphones,1
2396,254,1,Laptop,2
2397,425,6,Smartphone,1
2398,259,8,Shoes,1
2398,259,10,Backpack,1
2398,259,7,Charger,2
2399,251,6,Smartphone,2
2399,251,3,Keyboard,2
2399,251,9,Socks,1
2399,251,8,Shoes,1
2400,482,8,Shoes,1
2400,482,10,Backpack,1
2400,482,2,Mouse,2
2400,482,1,Laptop,2
2401,152,4,Monitor,1
2401,152,10,Backpack,1
2401,152,6,Smartphone,1
2402,101,5,Headphones,1
2402,101,3,Keyboard,2
2402,101,1,Laptop,1
2402,101,2,Mouse,2
2403,192,10,Backpack,1
2404,116,3,Keyboard,1
2404,116,7,Charger,1
2404,116,6,Smartphone,2
2405,220,1,Laptop,2
2405,220,10,Backpack,1
2405,220,6,Smartphone,2
2406,285,6,Smartphone,2
2406,285,4,Monitor,1
2407,307,7,Charger,1
2408,438,7,Charger,1
2408,438,9,Socks,2
2409,194,2,Mouse,2
2409,194,1,Laptop,1
2410,375,9,Socks,2
2411,232,6,Smartphone,1
2411,232,3,Keyboard,2
2411,232,5,Headphones,1
2412,224,10,Backpack,2
2412,224,5,Headphones,1
2412,224,3,Keyboard,2
2413,129,6,Smartphone,1
2413,129,1,Laptop,2
2413,129,7,Charger,1
2413,129,10,Backpack,1
2414,9,10,Backpack,2
2415,352,8,Shoes,2
2415,352,4,Monitor,1
2415,352,6,Smartphone,1
2416,42,6,Smartphone,2
2416,42,10,Backpack,1
2416,42,4,Monitor,1
2417,252,10,Backpack,2
2417,252,1,Laptop,2
2417,252,8,Shoes,2
2418,90,1,Laptop,2
2418,90,10,Backpack,1
2418,90,8,Shoes,1
2419,365,10,Backpack,2
2419,365,9,Socks,1
2420,326,4,Monitor,1
2420,326,10,Backpack,1
2420,326,9,Socks,1
2421,243,8,Shoes,2
2421,243,7,Charger,1
2422,86,4,Monitor,2
2422,86,8,Shoes,1
2422,86,5,Headphones,2
2422,86,3,Keyboard,1
2423,46,9,Socks,2
2424,464,3,Keyboard,2
2424,464,2,Mouse,1
2424,464,10,Backpack,2
2425,337,5,Headphones,2
2426,420,4,Monitor,2
2427,50,9,Socks,1
2428,314,2,Mouse,2
2429,433,3,Keyboard,1
2430,337,4,Monitor,2
2430,337,9,Socks,2
2430,337,3,Keyboard,1
2431,477,5,Headphones,2
2431,477,7,Charger,1
2431,477,8,Shoes,1
2432,272,2,Mouse,1
2433,350,4,Monitor,1
2434,97,5,Headphones,1
2434,97,7,Charger,1
2435,377,1,Laptop,1
2435,377,3,Keyboard,2
2435,377,9,Socks,1
2436,84,9,Socks,2
2436,84,1,Laptop,1
2437,262,3,Keyboard,1
2437,262,8,Shoes,2
2437,262,10,Backpack,1
2438,466,2,Mouse,2
2438,466,10,Backpack,1
2438,466,1,Laptop,2
2438,466,7,Charger,1
2439,168,3,Keyboard,2
2440,245,5,Headphones,2
2441,363,4,Monitor,2
2442,337,7,Charger,2
2442,337,6,Smartphone,2
2442,337,1,Laptop,1
2443,318,3,Keyboard,2
2444,176,2,Mouse,1
2444,176,8,Shoes,2
2444,176,7,Charger,2
2444,176,5,Headphones,1
2445,11,3,Keyboard,1
2445,11,7,Charger,1
2446,347,1,Laptop,1
2447,172,10,Backpack,2
2447,172,9,Socks,2
2447,172,3,Keyboard,1
2447,172,6,Smartphone,2
2448,308,1,Laptop,1
2448,308,10,Backpack,2
2449,487,1,Laptop,1
2449,487,3,Keyboard,2
2450,154,4,Monitor,1
2450,154,3,Keyboard,2
2450,154,10,Backpack,1
2451,335,5,Headphones,2
2452,367,1,Laptop,2
2452,367,6,Smartphone,1
2452,367,8,Shoes,1
2452,367,3,Keyboard,1
2453,217,7,Charger,2
2453,217,6,Smartphone,2
2454,144,8,Shoes,1
2454,144,9,Socks,2
2454,144,6,Smartphone,1
2455,482,6,Smartphone,1
2456,471,8,Shoes,2
2457,463,6,Smartphone,2
2457,463,2,Mouse,1
2457,463,3,Keyboard,2
2458,263,7,Charger,1
2458,263,1,Laptop,2
2459,308,7,Charger,1
2459,308,2,Mouse,2
2460,62,3,Keyboard,1
2460,62,6,Smartphone,1
2461,25,5,Headphones,2
2461,25,8,Shoes,2
2462,7,1,Laptop,2
2463,288,2,Mouse,2
2463,288,9,Socks,2
2463,288,3,Keyboard,2
2464,117,6,Smartphone,2
2464,117,8,Shoes,1
2465,352,8,Shoes,2
2465,352,10,Backpack,1
2465,352,6,Smartphone,2
2466,240,4,Monitor,1
2466,240,6,Smartphone,2
2466,240,3,Keyboard,1
2466,240,9,Socks,1
2467,145,3,Keyboard,1
2467,145,10,Backpack,1
2467,145,9,Socks,2
2467,145,8,Shoes,1
2468,276,2,Mouse,2
2468,276,7,Charger,2
2468,276,9,Socks,1
2469,133,3,Keyboard,2
2469,133,1,Laptop,2
2469,133,4,Monitor,2
2470,423,4,Monitor,2
2470,423,8,Shoes,2
2470,423,6,Smartphone,1
2471,95,5,Headphones,1
2471,95,3,Keyboard,1
2471,95,10,Backpack,2
2472,407,4,Monitor,1
2472,407,7,Charger,2
2472,407,3,Keyboard,2
2473,66,8,Shoes,1
2473,66,5,Headphones,2
2473,66,9,Socks,2
2473,66,4,Monitor,1
2474,492,6,Smartphone,2
2474,492,1,Laptop,1
2474,492,4,Monitor,2
2474,492,10,Backpack,2
2475,43,8,Shoes,2
2475,43,6,Smartphone,2
2475,43,4,Monitor,1
2475,43,9,Socks,2
2476,311,9,Socks,2
2476,311,7,Charger,1
2477,73,5,Headphones,1
2477,73,9,Socks,2
2477,73,6,Smartphone,2
2478,301,10,Backpack,2
2478,301,4,Monitor,1
2478,301,2,Mouse,1
2479,40,3,Keyboard,1
2479,40,8,Shoes,2
2480,467,4,Monitor,1
2481,234,4,Monitor,2
2481,234,6,Smartphone,2
2481,234,9,Socks,1
2482,352,8,Shoes,2
2483,129,10,Backpack,2
2483,129,9,Socks,1
2483,129,2,Mouse,2
2484,301,5,Headphones,2
2484,301,1,Laptop,1
2485,190,5,Headphones,1
2486,181,7,Charger,2
2486,181,3,Keyboard,1
2486,181,10,Backpack,1
2486,181,5,Headphones,2
2487,156,7,Charger,1
2487,156,8,Shoes,1
2488,449,3,Keyboard,2
2488,449,10,Backpack,1
2488,449,8,Shoes,1
2489,263,10,Backpack,2
2489,263,5,Headphones,2
2489,263,9,Socks,2
2490,370,9,Socks,2
2491,246,10,Backpack,2
2492,499,3,Keyboard,1
2492,499,8,Shoes,2
2493,293,2,Mouse,1
2494,185,7,Charger,2
2494,185,3,Keyboard,1
2495,415,3,Keyboard,1
2496,247,5,Headphones,2
2496,247,10,Backpack,1
2496,247,6,Smartphone,1
2497,243,3,Keyboard,2
2497,243,4,Monitor,1
2497,243,5,Headphones,1
2497,243,6,Smartphone,2
2498,338,2,Mouse,2
2499,41,8,Shoes,2
2499,41,2,Mouse,2
2499,41,10,Backpack,2
2499,41,7,Charger,2
2500,445,7,Charger,2
2501,6,2,Mouse,1
2502,493,10,Backpack,1
2502,493,2,Mouse,2
2503,209,2,Mouse,2
2504,402,4,Monitor,1
2504,402,3,Keyboard,2
2504,402,9,Socks,1
2505,107,4,Monitor,2
2505,107,10,Backpack,2
2506,374,5,Headphones,1
2506,374,3,Keyboard,1
2506,374,9,Socks,1
2506,374,10,Backpack,2
2507,122,4,Monitor,2
2508,344,5,Headphones,2
2509,261,7,Charger,1
2510,23,6,Smartphone,2
2511,278,9,Socks,1
2511,278,10,Backpack,1
2511,278,1,Laptop,2
2511,278,5,Headphones,1
2512,338,5,Headphones,1
2512,338,6,Smartphone,1
2513,24,6,Smartphone,1
2514,220,4,Monitor,2
2515,354,5,Headphones,1
2515,354,8,Shoes,1
2515,354,7,Charger,2
2516,404,6,Smartphone,1
2516,404,3,Keyboard,2
2516,404,10,Backpack,1
2517,277,6,Smartphone,1
2518,277,3,Keyboard,1
2518,277,5,Headphones,1
2518,277,10,Backpack,2
2518,277,6,Smartphone,2
2519,148,4,Monitor,1
2519,148,6,Smartphone,1
2519,148,10,Backpack,2
2519,148,5,Headphones,1
2520,12,10,Backpack,1
2520,12,3,Keyboard,1
2520,12,9,Socks,1
2521,315,8,Shoes,1
2521,315,5,Headphones,1
2522,69,8,Shoes,1
2522,69,5,Headphones,2
2522,69,10,Backpack,2
2522,69,1,Laptop,1
2523,49,6,Smartphone,1
2523,49,4,Monitor,1
2524,126,3,Keyboard,1
2524,126,6,Smartphone,2
2524,126,9,Socks,2
2525,431,1,Laptop,1
2525,431,3,Keyboard,1
2525,431,4,Monitor,1
2526,415,10,Backpack,1
